,date,time,Object id,Class_type,Class-likelihood,X,Y
327,27-04-2023,120945,10223,Person,0.9700000286102295,164,89
328,27-04-2023,120945,10229,Person,0.36000001430511475,699,282
329,27-04-2023,120945,10230,Person,0.3100000023841858,155,64
330,27-04-2023,120945,10231,Person,0.9800000190734863,401,68
331,27-04-2023,120946,2,Person,0.949999988079071,251,388
332,27-04-2023,120946,9924,Person,0.6600000262260437,121,382
333,27-04-2023,120946,10199,Person,0.17000000178813934,227,442
334,27-04-2023,120946,10221,Person,0.3400000035762787,597,396
335,27-04-2023,120946,10223,Person,0.9700000286102295,164,89
336,27-04-2023,120946,10229,Person,0.7599999904632568,698,283
337,27-04-2023,120946,10230,Person,0.3100000023841858,155,64
338,27-04-2023,120946,10231,Person,0.8299999833106995,416,73
339,27-04-2023,120946,2,Person,0.9700000286102295,251,387
340,27-04-2023,120946,9924,Person,0.6600000262260437,121,382
341,27-04-2023,120946,10199,Person,0.18000000715255737,229,440
342,27-04-2023,120946,10221,Person,0.33000001311302185,598,396
343,27-04-2023,120946,10223,Person,0.9700000286102295,164,89
344,27-04-2023,120946,10229,Person,0.47999998927116394,699,283
345,27-04-2023,120946,10231,Person,0.8199999928474426,435,76
346,27-04-2023,120947,2,Person,0.9599999785423279,252,388
347,27-04-2023,120947,9924,Person,0.6499999761581421,121,382
348,27-04-2023,120947,10199,Person,0.1899999976158142,229,441
349,27-04-2023,120947,10221,Person,0.3100000023841858,598,396
350,27-04-2023,120947,10223,Person,0.8500000238418579,155,90
351,27-04-2023,120947,10229,Person,0.7799999713897705,699,283
352,27-04-2023,120947,10231,Person,0.8899999856948853,463,78
353,27-04-2023,120947,2,Person,0.9599999785423279,252,388
354,27-04-2023,120947,9924,Person,0.6399999856948853,121,383
355,27-04-2023,120947,10199,Person,0.2199999988079071,228,441
356,27-04-2023,120947,10221,Person,0.3700000047683716,599,396
357,27-04-2023,120947,10223,Person,0.9800000190734863,161,93
358,27-04-2023,120947,10229,Person,0.6600000262260437,698,283
359,27-04-2023,120947,10231,Person,0.8799999952316284,487,80
360,27-04-2023,120947,10232,Person,0.38999998569488525,155,62
361,27-04-2023,120948,2,Person,0.949999988079071,252,387
362,27-04-2023,120948,9924,Person,0.6700000166893005,121,383
363,27-04-2023,120948,10199,Person,0.20999999344348907,229,440
364,27-04-2023,120948,10221,Person,0.28999999165534973,599,396
365,27-04-2023,120948,10223,Person,0.9399999976158142,176,95
366,27-04-2023,120948,10229,Person,0.7400000095367432,698,284
367,27-04-2023,120948,10231,Person,0.9399999976158142,504,81
368,27-04-2023,120948,10232,Person,0.4300000071525574,155,63
369,27-04-2023,120948,2,Person,0.949999988079071,251,387
370,27-04-2023,120948,9924,Person,0.6000000238418579,120,382
371,27-04-2023,120948,10199,Person,0.38999998569488525,228,441
372,27-04-2023,120948,10221,Person,0.20000000298023224,598,397
373,27-04-2023,120948,10223,Person,0.9800000190734863,202,96
374,27-04-2023,120948,10229,Person,0.8299999833106995,698,284
375,27-04-2023,120948,10231,Person,0.9399999976158142,504,81
376,27-04-2023,120948,10232,Person,0.4300000071525574,155,63
377,27-04-2023,120949,2,Person,0.949999988079071,251,388
378,27-04-2023,120949,9924,Person,0.5799999833106995,120,381
379,27-04-2023,120949,10199,Person,0.2800000011920929,227,442
380,27-04-2023,120949,10221,Person,0.20999999344348907,598,397
381,27-04-2023,120949,10223,Person,0.9300000071525574,226,97
382,27-04-2023,120949,10229,Person,0.8500000238418579,699,284
383,27-04-2023,120949,10231,Person,0.9399999976158142,504,81
384,27-04-2023,120949,10232,Person,0.4300000071525574,155,63
385,27-04-2023,120949,2,Person,0.9599999785423279,251,388
386,27-04-2023,120949,9924,Person,0.6000000238418579,120,381
387,27-04-2023,120949,10199,Person,0.30000001192092896,227,442
388,27-04-2023,120949,10221,Person,0.1599999964237213,599,397
389,27-04-2023,120949,10223,Person,0.949999988079071,248,98
390,27-04-2023,120949,10229,Person,0.8799999952316284,699,284
391,27-04-2023,120950,2,Person,0.9599999785423279,251,387
392,27-04-2023,120950,9924,Person,0.550000011920929,120,381
